Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
241.234,TraderOne,Tick,1348,1313,35,-35,151400,151500,23804,-58904,-62404,OK
241.547,TraderOne,Tick,1348,1313,35,-35,151400,151500,23804,-58904,-62404,OK
241.781,TraderOne,Tick,1348,1313,35,-35,151400,151500,23804,-58904,-62404,OK
242.047,TraderOne,Tick,1368,1313,55,-55,150900,151300,23502,-53602,-70102,OK
242.25,TraderOne,Tick,1368,1313,55,-55,150800,151300,23502,-53602,-70102,OK
242.469,TraderOne,Tick,1368,1323,45,-45,150800,151300,23804,-58904,-72404,OK
242.734,TraderOne,Tick,1368,1323,45,-45,150800,151300,23804,-58904,-72404,OK
243.047,TraderOne,Tick,1368,1323,45,-45,150800,151300,23804,-58904,-72404,OK
243.234,TraderOne,Tick,1368,1323,45,-45,150800,151300,23804,-58904,-72404,OK
243.547,TraderOne,Tick,1378,1323,55,-55,150800,151300,23653,-54753,-71253,OK
243.734,TraderOne,Tick,1378,1323,55,-55,150800,151300,23653,-54753,-71253,OK
244.016,TraderOne,Tick,1378,1323,55,-55,150800,151500,23653,-54753,-71253,OK
244.25,TraderOne,Tick,1378,1323,55,-55,150800,151500,23653,-54753,-71253,OK
244.516,TraderOne,Tick,1378,1323,55,-55,150800,151500,23653,-54753,-71253,OK
244.703,TraderOne,Tick,1378,1323,55,-55,150800,151500,23653,-54753,-71253,OK
244.984,TraderOne,Tick,1378,1323,55,-55,150800,151500,23653,-54753,-71253,OK
245.266,TraderOne,Tick,1378,1323,55,-55,150800,151400,23653,-54753,-71253,OK
245.531,TraderOne,Tick,1378,1323,55,-55,150800,151600,23653,-54753,-71253,OK
245.703,TraderOne,Tick,1378,1333,45,-45,151400,151800,23502,-62602,-76102,OK
246.031,TraderOne,Tick,1378,1333,45,-45,151400,151800,23502,-62602,-76102,OK
246.219,TraderOne,Tick,1378,1333,45,-45,151400,151800,23502,-62602,-76102,OK
246.516,TraderOne,Tick,1378,1333,45,-45,151400,151800,23502,-62602,-76102,OK
246.734,TraderOne,Tick,1378,1333,45,-45,151400,151800,23502,-62602,-76102,OK
247.047,TraderOne,Tick,1388,1333,55,-55,151400,152100,23805,-58905,-75405,OK
247.219,TraderOne,Tick,1398,1333,65,-65,151700,152100,24108,-52808,-72308,OK
247.453,TraderOne,Tick,1398,1333,65,-65,151700,152100,24108,-52808,-72308,OK
247.734,TraderOne,Tick,1398,1333,65,-65,151400,152100,24108,-52808,-72308,OK
248.031,TraderOne,Tick,1398,1343,55,-65,151500,152100,23956,1462344,-75156,OK
248.25,TraderOne,Tick,1398,1343,55,-55,151500,152100,23956,-59656,-76156,OK
248.453,TraderOne,Tick,1398,1343,55,-55,151500,152100,23956,-59656,-76156,OK
248.734,TraderOne,Tick,1398,1343,55,-55,151500,152100,23956,-59656,-76156,OK
248.969,TraderOne,Tick,1398,1353,45,-45,151800,152100,23804,-64504,-78004,OK
249.234,TraderOne,Tick,1408,1363,45,-45,152000,152700,23956,-69656,-83156,OK
249.484,TraderOne,Tick,1418,1363,55,-55,152100,152900,24260,-62960,-79460,OK
249.766,TraderOne,Tick,1428,1363,65,-65,152400,152600,24564,-55264,-68264,OK
250.047,TraderOne,Tick,1428,1373,55,-55,152400,152700,24869,-58569,-75069,OK
250.297,TraderOne,Tick,1428,1373,55,-55,152400,152700,24869,-58569,-75069,OK
250.5,TraderOne,Tick,1428,1383,45,-45,152600,152700,24717,-63417,-67917,OK
250.766,TraderOne,Tick,1428,1383,45,-45,152600,152700,24717,-63417,-67917,OK
250.984,TraderOne,Tick,1428,1383,45,-45,152600,152700,24717,-63417,-67917,OK
251.281,TraderOne,Tick,1438,1383,55,-55,152000,152500,24565,-59265,-75765,OK
251.563,TraderOne,Tick,1438,1383,55,-55,152000,152600,24565,-59265,-75765,OK
251.766,TraderOne,Tick,1438,1383,55,-55,152000,152500,24565,-59265,-75765,OK
252.031,TraderOne,Tick,1438,1383,55,-55,152000,152500,24565,-59265,-75765,OK
252.234,TraderOne,Tick,1438,1383,55,-55,152000,152500,24565,-59265,-75765,OK
252.547,TraderOne,Tick,1438,1383,55,-55,152000,152500,24565,-59265,-75765,OK
252.766,TraderOne,Tick,1438,1393,45,-45,152600,152500,24413,-64113,-59613,OK
252.953,TraderOne,Tick,1438,1393,45,-45,152600,152500,24413,-64113,-59613,OK
253.219,TraderOne,Tick,1438,1393,45,-45,152600,152500,24413,-64113,-59613,OK
253.516,TraderOne,Tick,1438,1393,45,-45,152600,152500,24413,-64113,-59613,OK
253.766,TraderOne,Tick,1438,1393,45,-45,152600,152500,24413,-64113,-59613,OK
254.047,TraderOne,Tick,1438,1393,45,-45,152600,152600,24413,-64113,-64113,OK
254.313,TraderOne,Tick,1438,1393,45,-45,152600,152500,24413,-64113,-59613,OK
254.531,TraderOne,Tick,1438,1403,35,-35,152200,152500,24261,-67961,-78461,OK
254.766,TraderOne,Tick,1438,1403,35,-35,152200,152500,24261,-67961,-78461,OK
255.047,TraderOne,Tick,1438,1403,35,-35,152200,152500,24261,-67961,-78461,OK
255.297,TraderOne,Tick,1438,1403,35,-35,152200,152500,24261,-67961,-78461,OK
255.516,TraderOne,Tick,1438,1403,35,-35,152200,152500,24261,-67961,-78461,OK
255.781,TraderOne,Tick,1438,1403,35,-35,152200,152200,24261,-67961,-67961,OK
255.984,TraderOne,Tick,1438,1403,35,-35,152200,152200,24261,-67961,-67961,OK
256.266,TraderOne,Tick,1438,1403,35,-35,152200,152200,24261,-67961,-67961,OK
256.484,TraderOne,Tick,1438,1403,35,-35,152200,152000,24261,-67961,-60961,OK
256.719,TraderOne,Tick,1438,1403,35,-35,152200,152000,24261,-67961,-60961,OK
257.063,TraderOne,Tick,1438,1403,35,-35,152200,152000,24261,-67961,-60961,OK
257.281,TraderOne,Tick,1448,1403,45,-45,151400,152000,24109,-64809,-78309,OK
257.5,TraderOne,Tick,1448,1403,45,-45,151400,152000,24109,-64809,-78309,OK
257.734,TraderOne,Tick,1448,1403,45,-45,151400,152000,24109,-64809,-78309,OK
258.016,TraderOne,Tick,1448,1403,45,-45,151400,152000,24109,-64809,-78309,OK
258.266,TraderOne,Tick,1448,1413,35,-35,151700,151900,23957,-68657,-75657,OK
258.5,TraderOne,Tick,1448,1413,35,-35,151700,151800,23957,-68657,-72157,OK
258.797,TraderOne,Tick,1448,1413,35,-35,151700,151700,23957,-68657,-68657,OK
259.0,TraderOne,Tick,1448,1423,25,-25,151700,151700,23805,-71505,-71505,OK
259.266,TraderOne,Tick,1448,1423,25,-25,151700,151600,23805,-71505,-69005,OK
259.547,TraderOne,Tick,1448,1423,25,-25,151700,151600,23805,-71505,-69005,OK
259.734,TraderOne,Tick,1448,1423,25,-25,151700,151600,23805,-71505,-69005,OK
260.031,TraderOne,Tick,1448,1423,25,-25,151700,151600,23805,-71505,-69005,OK
260.266,TraderOne,Tick,1458,1423,35,-35,151300,151600,23654,-69354,-79854,OK
260.547,TraderOne,Tick,1458,1423,35,-35,151300,151600,23654,-69354,-79854,OK
260.734,TraderOne,Tick,1458,1433,25,-25,151300,151800,23957,-73657,-81157,OK
261.047,TraderOne,Tick,1458,1433,25,-25,151300,151800,23957,-73657,-81157,OK
261.266,TraderOne,Tick,1458,1433,25,-25,151300,151800,23957,-73657,-81157,OK
261.563,TraderOne,Tick,1458,1433,25,-25,151300,151800,23957,-73657,-81157,OK
261.766,TraderOne,Tick,1458,1443,15,-15,152000,151800,23805,-75505,-72505,OK
262.047,TraderOne,Tick,1468,1443,25,-25,151600,151800,23653,-74353,-79353,OK
262.203,TraderOne,Tick,1478,1443,35,-35,151600,151800,23956,-72656,-79656,OK
262.516,TraderOne,Tick,1478,1443,35,-35,151600,151800,23956,-72656,-79656,OK
262.703,TraderOne,Tick,1478,1443,35,-35,151600,151800,23956,-72656,-79656,OK
263.0,TraderOne,Tick,1478,1443,35,-35,151600,151800,23956,-72656,-79656,OK
263.297,TraderOne,Tick,1488,1443,45,-45,151600,152200,24259,-68959,-82459,OK
263.516,TraderOne,Tick,1497,1443,54,-54,151600,152200,24532,-65632,-81832,OK
263.703,TraderOne,Tick,1497,1453,44,-44,151500,152200,24835,-70935,-84135,OK
263.969,TraderOne,Tick,1497,1453,44,-44,151500,152200,24835,-70935,-84135,OK
264.219,TraderOne,Tick,1497,1453,44,-44,151500,152200,24835,-70935,-84135,OK
264.516,TraderOne,Tick,1497,1453,44,-44,151500,152200,24835,-70935,-84135,OK
264.719,TraderOne,Tick,1497,1453,44,-44,151500,151800,24835,-70935,-84135,OK
265.0,TraderOne,Tick,1497,1453,44,-44,151500,151800,24835,-70935,-84135,OK
265.25,TraderOne,Tick,1497,1453,44,-44,151500,151800,24835,-70935,-84135,OK
265.516,TraderOne,Tick,1497,1453,44,-44,151500,151800,24835,-70935,-84135,OK
265.766,TraderOne,Tick,1497,1453,44,-44,151500,151800,24835,-70935,-84135,OK
266.047,TraderOne,Tick,1497,1463,34,-34,152100,151800,24683,-76783,-66583,OK
266.25,TraderOne,Tick,1497,1463,34,-34,152100,151800,24683,-76783,-66583,OK
266.484,TraderOne,Tick,1497,1469,28,-28,151800,151800,24592,-78492,-78492,OK
266.719,TraderOne,Tick,1497,1469,28,-28,151800,151800,24592,-78492,-78492,OK
266.969,TraderOne,Tick,1497,1469,28,-28,151800,152200,24592,-78492,-86892,OK
267.266,TraderOne,Tick,1497,1469,28,-28,151800,152200,24592,-78492,-86892,OK
267.547,TraderOne,Tick,1497,1469,28,-28,152100,152200,24592,-78492,-81292,OK
267.734,TraderOne,Tick,1497,1469,28,-28,152100,152200,24592,-78492,-81292,OK
267.984,TraderOne,Tick,1497,1469,28,-28,152100,152200,24592,-78492,-81292,OK
268.281,TraderOne,Tick,1507,1469,38,-38,152200,152200,24896,-75796,-75796,OK
268.516,TraderOne,Tick,1510,1469,41,-41,152200,152200,24987,-74987,-74987,OK
268.813,TraderOne,Tick,1510,1469,41,-41,152200,152600,24987,-74987,-87287,OK
268.969,TraderOne,Tick,1510,1469,41,-41,152200,152600,24987,-74987,-87287,OK
269.281,TraderOne,Tick,1510,1469,41,-41,152200,152600,24987,-74987,-87287,OK
269.516,TraderOne,Tick,1510,1469,41,-41,152200,153000,24987,-74987,-87287,OK
269.766,TraderOne,Tick,1520,1469,51,-51,152300,153000,25292,-72292,-87592,OK
270.016,TraderOne,Tick,1530,1469,61,-61,152100,153000,25140,-67140,-85440,OK
270.219,TraderOne,Tick,1530,1469,61,-61,152100,153000,25140,-67140,-85440,OK
270.484,TraderOne,Tick,1530,1469,61,-61,152100,152900,25140,-67140,-85440,OK
270.797,TraderOne,Tick,1530,1469,61,-61,152100,152900,25140,-67140,-85440,OK
271.031,TraderOne,Tick,1535,1479,56,-56,152400,153000,25597,-71597,-88397,OK
271.234,TraderOne,Tick,1535,1479,56,-56,152400,153000,25597,-71597,-88397,OK
271.484,TraderOne,Tick,1535,1489,46,-46,152700,153300,25444,-78444,-92244,OK
271.781,TraderOne,Tick,1545,1499,46,-46,153000,153600,25597,-81597,-95397,OK
272.031,TraderOne,Tick,1555,1499,56,-46,153100,153600,25444,-1613444,-94244,OK
272.234,TraderOne,Tick,1555,1499,56,-56,153100,153600,25444,-76444,-93244,OK
272.531,TraderOne,Tick,1555,1509,46,-46,153600,153600,25750,-81750,-81750,OK
272.766,TraderOne,Tick,1565,1509,56,-56,152800,153600,25597,-78597,-95397,OK
272.984,TraderOne,Tick,1565,1509,56,-56,152800,153600,25597,-78597,-95397,OK
273.297,TraderOne,Tick,1565,1509,56,-56,152800,153600,25597,-78597,-95397,OK
273.547,TraderOne,Tick,1575,1509,66,-66,152600,153600,25444,-73444,-93244,OK
273.781,TraderOne,Tick,1575,1509,66,-66,152600,153600,25444,-73444,-93244,OK
274.016,TraderOne,Tick,1575,1519,56,-56,153800,153600,25749,-78749,-67549,OK
274.297,TraderOne,Tick,1575,1519,56,-56,153800,153600,25749,-78749,-67549,OK
274.5,TraderOne,Tick,1575,1519,56,-56,153800,152900,25749,-78749,-61949,OK
274.719,TraderOne,Tick,1575,1529,46,-46,152500,152900,26054,-83054,-96854,OK
274.984,TraderOne,Tick,1575,1539,36,-36,152500,152900,26359,-87359,-98159,OK
275.219,TraderOne,Tick,1585,1549,36,-26,152300,152700,26512,-1613512,-97312,OK
275.453,TraderOne,Tick,1585,1558,27,-36,152500,152700,26375,1287125,-92575,OK
275.797,TraderOne,Tick,1585,1558,27,-27,152500,152700,26375,-89875,-95275,OK
275.984,TraderOne,Tick,1585,1558,27,-27,152500,152700,26375,-89875,-95275,OK
276.234,TraderOne,Tick,1585,1558,27,-27,152500,153000,26375,-89875,-97975,OK
276.453,TraderOne,Tick,1585,1558,27,-27,152500,153100,26375,-89875,-97975,OK
276.797,TraderOne,Tick,1585,1558,27,-27,152500,153100,26375,-89875,-97975,OK
277.031,TraderOne,Tick,1595,1558,37,-37,152400,153100,26222,-89722,-100822,OK
277.297,TraderOne,Tick,1595,1558,37,-37,152400,153100,26222,-89722,-100822,OK
277.516,TraderOne,Tick,1595,1558,37,-37,152400,152900,26222,-89722,-100822,OK
277.797,TraderOne,Tick,1595,1558,37,-37,152400,152900,26222,-89722,-100822,OK
277.953,TraderOne,Tick,1595,1558,37,-37,152400,152900,26222,-89722,-100822,OK
278.234,TraderOne,Tick,1595,1558,37,-37,152400,152900,26222,-89722,-100822,OK
278.5,TraderOne,Tick,1595,1558,37,-37,152400,153000,26222,-89722,-100822,OK
278.734,TraderOne,Tick,1595,1568,27,-27,152800,153100,26069,-95569,-103669,OK
279.063,TraderOne,Tick,1595,1568,27,-27,152800,153200,26069,-95569,-103669,OK
279.25,TraderOne,Tick,1595,1568,27,-27,152800,153200,26069,-95569,-103669,OK
279.516,TraderOne,Tick,1595,1568,27,-27,152800,153200,26069,-95569,-103669,OK
279.75,TraderOne,Tick,1595,1568,27,-27,152800,153200,26069,-95569,-103669,OK
280.016,TraderOne,Tick,1595,1568,27,-27,152800,153200,26069,-95569,-103669,OK
280.281,TraderOne,Tick,1595,1568,27,-27,152800,153000,26069,-95569,-100969,OK
280.563,TraderOne,Tick,1595,1578,17,-17,152800,152800,26375,-95875,-95875,OK
280.797,TraderOne,Tick,1595,1588,7,-7,152800,152800,26681,-96181,-96181,OK
281.063,TraderOne,Tick,1595,1588,7,-7,152800,152600,26681,-96181,-94781,OK
281.25,TraderOne,Tick,1595,1598,-3,3,152800,152700,26987,-95487,-95787,OK
281.531,TraderOne,Tick,1595,1598,-3,3,152800,152700,26987,-95487,-95787,OK
281.781,TraderOne,Tick,1595,1598,-3,3,152800,152700,26987,-95487,-95787,OK
282.016,TraderOne,Tick,1595,1598,-3,3,152800,152700,26987,-95487,-95787,OK
282.266,TraderOne,Tick,1605,1598,7,-7,152300,152700,26834,-96334,-98434,OK
282.516,TraderOne,Tick,1605,1598,7,-7,152300,152700,26834,-96334,-98434,OK
282.766,TraderOne,Tick,1605,1598,7,-7,152300,152800,26834,-96334,-98434,OK
283.016,TraderOne,Tick,1605,1598,7,-7,152300,152800,26834,-96334,-98434,OK
283.266,TraderOne,Tick,1605,1598,7,-7,152300,152800,26834,-96334,-98434,OK
283.469,TraderOne,Tick,1605,1598,7,-7,152300,152800,26834,-96334,-98434,OK
283.703,TraderOne,Tick,1605,1598,7,-7,152300,152800,26834,-96334,-98434,OK
284.016,TraderOne,Tick,1615,1608,7,-17,153400,152800,26528,1432972,-92928,OK
284.203,TraderOne,Tick,1615,1608,7,-7,153400,152800,26528,-97028,-94928,OK
284.469,TraderOne,Tick,1615,1608,7,-7,153400,152800,26528,-97028,-94928,OK
284.719,TraderOne,Tick,1625,1608,17,-17,152400,152800,26375,-96875,-101975,OK
285.047,TraderOne,Tick,1625,1608,17,-17,152400,153100,26375,-96875,-101975,OK
285.25,TraderOne,Tick,1634,1608,26,-26,153100,153500,26237,-94037,-101837,OK
285.516,TraderOne,Tick,1634,1608,26,-26,153900,153500,26237,-94037,-86237,OK
285.734,TraderOne,Tick,1634,1608,26,-26,153900,153500,26237,-94037,-86237,OK
286.031,TraderOne,Tick,1634,1608,26,-26,153900,153800,26237,-94037,-91437,OK
286.266,TraderOne,Tick,1634,1608,26,-26,153900,153600,26237,-94037,-86237,OK
286.516,TraderOne,Tick,1634,1608,26,-26,153900,153600,26237,-94037,-86237,OK
286.781,TraderOne,Tick,1634,1608,26,-26,153900,153600,26237,-94037,-86237,OK
287.0,TraderOne,Tick,1634,1618,16,-16,153900,153600,26084,-95884,-91084,OK
287.266,TraderOne,Tick,1634,1618,16,-16,153900,153500,26084,-95884,-91084,OK
287.516,TraderOne,Tick,1639,1618,21,-21,153400,153600,26007,-95307,-99507,OK
287.719,TraderOne,Tick,1639,1618,21,-21,153400,153600,26007,-95307,-99507,OK
287.969,TraderOne,Tick,1639,1618,21,-21,153400,153600,26007,-95307,-99507,OK
288.266,TraderOne,Tick,1639,1618,21,-21,153400,153600,26007,-95307,-99507,OK
288.5,TraderOne,Tick,1639,1618,21,-21,153400,153400,26007,-95307,-95307,OK
288.75,TraderOne,Tick,1639,1618,21,-21,153400,153400,26007,-95307,-95307,OK
289.0,TraderOne,Tick,1639,1618,21,-21,153400,153400,26007,-95307,-95307,OK
289.266,TraderOne,Tick,1639,1618,21,-21,153400,153400,26007,-95307,-95307,OK
289.547,TraderOne,Tick,1639,1618,21,-21,153400,153400,26007,-95307,-95307,OK
289.766,TraderOne,Tick,1639,1628,11,-11,153300,153400,25854,-97154,-98254,OK
290.016,TraderOne,Tick,1639,1638,1,-1,153400,153400,26161,-98461,-98461,OK
290.203,TraderOne,Tick,1639,1638,1,-1,153400,153500,26161,-98461,-98561,OK
290.469,TraderOne,Tick,1643,1638,5,-5,153500,153500,26100,-98400,-98400,OK
290.766,TraderOne,Tick,1643,1638,5,-5,153400,153500,26100,-98400,-98900,OK
291.016,TraderOne,Tick,1653,1648,5,-5,153100,153500,25793,-98093,-99593,OK
291.266,TraderOne,Tick,1653,1648,5,-5,153100,153500,25793,-98093,-99593,OK
291.516,TraderOne,Tick,1653,1658,-5,5,153900,153500,25639,-97939,-99439,OK
291.734,TraderOne,Tick,1653,1658,-5,5,153900,153500,25639,-97939,-99439,OK
292.047,TraderOne,Tick,1653,1658,-5,5,153900,153500,25639,-97939,-99439,OK
292.266,TraderOne,Tick,1653,1658,-5,5,153900,153500,25639,-97939,-99439,OK
292.484,TraderOne,Tick,1653,1668,-15,15,153900,153500,25485,-96785,-101285,OK
292.703,TraderOne,Tick,1653,1678,-25,25,153900,153600,25793,-94093,-101593,OK
292.969,TraderOne,Tick,1653,1688,-35,35,153900,153600,26101,-91401,-101901,OK
293.234,TraderOne,Tick,1653,1688,-35,35,153900,153600,26101,-91401,-101901,OK
293.469,TraderOne,Tick,1653,1688,-35,35,153900,153400,26101,-91401,-101901,OK
293.703,TraderOne,Tick,1653,1688,-35,35,153900,153400,26101,-91401,-101901,OK
294.0,TraderOne,Tick,1653,1698,-45,45,153900,153400,26409,-87709,-101209,OK
294.234,TraderOne,Tick,1653,1698,-45,45,153900,153400,26409,-87709,-101209,OK
294.547,TraderOne,Tick,1653,1698,-45,45,154000,153400,26409,-87709,-101209,OK
294.766,TraderOne,Tick,1653,1698,-45,45,154000,153400,26409,-87709,-101209,OK
294.969,TraderOne,Tick,1653,1698,-45,45,154000,153500,26409,-87709,-101209,OK
295.266,TraderOne,Tick,1663,1698,-35,35,154000,153500,26717,-93017,-103517,OK
295.516,TraderOne,Tick,1668,1698,-30,30,153900,153500,26640,-94940,-103940,OK
295.766,TraderOne,Tick,1668,1698,-30,30,153900,153500,26640,-94940,-103940,OK
296.0,TraderOne,Tick,1668,1698,-30,30,153900,153500,26640,-94940,-103940,OK
296.203,TraderOne,Tick,1668,1698,-30,30,153900,153500,26640,-94940,-103940,OK
296.469,TraderOne,Tick,1668,1698,-30,30,153900,153500,26640,-94940,-103940,OK
296.719,TraderOne,Tick,1668,1708,-40,40,153800,153400,26948,-92248,-104248,OK
297.016,TraderOne,Tick,1668,1708,-40,40,153800,153400,26948,-92248,-104248,OK
297.297,TraderOne,Tick,1668,1718,-50,50,153800,153200,27256,-88556,-103556,OK
297.578,TraderOne,Tick,1668,1718,-50,50,153800,153300,27256,-88556,-103556,OK
297.797,TraderOne,Tick,1668,1718,-50,50,153800,153300,27256,-88556,-103556,OK
297.969,TraderOne,Tick,1678,1718,-40,40,153800,153500,27564,-92864,-104864,OK
298.234,TraderOne,Tick,1688,1718,-30,30,153100,153600,27410,-95710,-86710,OK
298.5,TraderOne,Tick,1698,1718,-20,20,153100,153600,27716,-91016,-85016,OK
298.734,TraderOne,Tick,1708,1718,-10,10,153100,153600,28022,-86322,-83322,OK
298.984,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
299.234,TraderOne,Tick,1718,1718,0,0,153100,153400,28328,-82628,-82628,OK
299.547,TraderOne,Tick,1718,1718,0,0,153100,153400,28328,-82628,-82628,OK
299.734,TraderOne,Tick,1718,1718,0,0,153100,153500,28328,-82628,-82628,OK
300.016,TraderOne,Tick,1718,1718,0,0,153100,153700,28328,-82628,-82628,OK
300.266,TraderOne,Tick,1718,1718,0,0,153100,153700,28328,-82628,-82628,OK
300.531,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
300.797,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
301.063,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
301.266,TraderOne,Tick,1718,1718,0,0,153100,153700,28328,-82628,-82628,OK
301.547,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
301.75,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
301.984,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
302.219,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
302.484,TraderOne,Tick,1718,1718,0,0,153100,153600,28328,-82628,-82628,OK
302.797,TraderOne,Tick,1728,1718,10,-10,153300,153600,28174,-83474,-86474,OK
302.969,TraderOne,Tick,1728,1728,0,0,153700,153600,28481,-83781,-83781,OK
303.219,TraderOne,Tick,1738,1738,0,0,153000,153300,28634,-84934,-84934,OK
303.531,TraderOne,Tick,1738,1738,0,0,153000,153400,28634,-84934,-84934,OK
303.797,TraderOne,Tick,1738,1738,0,0,153000,153400,28634,-84934,-84934,OK
304.016,TraderOne,Tick,1738,1738,0,0,153000,153400,28634,-84934,-84934,OK
304.25,TraderOne,Tick,1738,1748,-10,10,154000,153200,28480,-81780,-84780,OK
304.516,TraderOne,Tick,1738,1748,-10,10,154000,153100,28480,-81780,-84780,OK
304.75,TraderOne,Tick,1738,1748,-10,10,154000,153100,28480,-81780,-84780,OK
305.063,TraderOne,Tick,1748,1758,-10,10,152500,152900,28174,-80474,-77474,OK
305.281,TraderOne,Tick,1748,1758,-10,10,152500,152900,28174,-80474,-77474,OK
305.484,TraderOne,Tick,1748,1758,-10,10,152500,152900,28174,-80474,-77474,OK
305.797,TraderOne,Tick,1748,1758,-10,10,152500,152800,28174,-80474,-77474,OK
305.953,TraderOne,Tick,1748,1758,-10,10,152500,152800,28174,-80474,-77474,OK
306.219,TraderOne,Tick,1748,1758,-10,10,152500,152800,28174,-80474,-77474,OK
306.516,TraderOne,Tick,1758,1758,0,0,152500,152600,28021,-82321,-82321,OK
306.797,TraderOne,Tick,1758,1758,0,0,152500,152600,28021,-82321,-82321,OK
306.984,TraderOne,Tick,1758,1758,0,0,152500,152600,28021,-82321,-82321,OK
307.266,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
307.516,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
307.719,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
307.984,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
308.25,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
308.547,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
308.766,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
309.063,TraderOne,Tick,1758,1758,0,0,152500,152900,28021,-82321,-82321,OK
309.219,TraderOne,Tick,1768,1758,10,-10,153200,152900,27868,-83168,-80168,OK
309.547,TraderOne,Tick,1778,1768,10,-10,152600,153200,27562,-81862,-84862,OK
309.766,TraderOne,Tick,1778,1768,10,-10,152600,153200,27562,-81862,-84862,OK
310.047,TraderOne,Tick,1778,1768,10,-10,152600,153400,27562,-81862,-84862,OK
310.328,TraderOne,Tick,1778,1775,3,-3,153400,154100,27455,-86655,-87555,OK
310.547,TraderOne,Tick,1788,1775,13,-13,153800,154200,27763,-84963,-88863,OK
310.734,TraderOne,Tick,1798,1775,23,-23,153800,154200,28071,-83271,-90171,OK
310.969,TraderOne,Tick,1808,1785,23,-23,154100,154200,28225,-83425,-85725,OK
311.219,TraderOne,Tick,1808,1785,23,-23,154100,154200,28225,-83425,-85725,OK
311.453,TraderOne,Tick,1808,1795,13,-13,154100,154200,28071,-85271,-86571,OK
311.813,TraderOne,Tick,1808,1795,13,-13,154100,154200,28071,-85271,-86571,OK
311.984,TraderOne,Tick,1808,1795,13,-13,154100,154200,28071,-85271,-86571,OK
312.25,TraderOne,Tick,1808,1795,13,-13,154100,154200,28071,-85271,-86571,OK
312.516,TraderOne,Tick,1808,1795,13,-13,154100,154200,28071,-85271,-86571,OK
312.75,TraderOne,Tick,1818,1795,23,-23,153600,154200,28379,-84579,-91479,OK
312.969,TraderOne,Tick,1818,1795,23,-23,153600,154200,28379,-84579,-91479,OK
313.203,TraderOne,Tick,1818,1795,23,-23,153600,154300,28379,-84579,-91479,OK
313.438,TraderOne,Tick,1818,1805,13,-13,154300,154300,28225,-86425,-86425,OK
313.734,TraderOne,Tick,1818,1805,13,-13,154300,154300,28225,-86425,-86425,OK
313.969,TraderOne,Tick,1818,1805,13,-13,154300,154300,28225,-86425,-86425,OK
314.219,TraderOne,Tick,1818,1805,13,-13,154300,154300,28225,-86425,-86425,OK
314.531,TraderOne,Tick,1818,1805,13,-13,154300,154300,28225,-86425,-86425,OK
314.797,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
315.047,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
315.297,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
315.5,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
315.75,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
315.984,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
316.234,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
316.5,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
316.813,TraderOne,Tick,1818,1815,3,-3,154500,154300,28071,-87271,-86671,OK
316.969,TraderOne,Tick,1828,1815,13,-13,154200,154300,27917,-86117,-87417,OK
317.281,TraderOne,Tick,1828,1825,3,-3,154300,154200,28226,-86426,-86126,OK
317.563,TraderOne,Tick,1828,1835,-7,7,154500,154200,28535,-85735,-87835,OK
317.781,TraderOne,Tick,1828,1845,-17,17,154300,154200,28844,-84044,-85744,OK
318.031,TraderOne,Tick,1828,1855,-27,27,154300,154200,29153,-81353,-84053,OK
318.313,TraderOne,Tick,1828,1855,-27,27,154300,154200,29153,-81353,-84053,OK
318.484,TraderOne,Tick,1828,1865,-37,37,154300,153800,29462,-77662,-88762,OK
